Resume Preview,Top1_JD,Top1_Score,Top2_JD,Top2_Score,Top3_JD,Top3_Score
"TECHNICAL SKILLS Skills: Java, SQL, PL/SQL, C, C++, BootStrap, JSP, Ext JS Operating Systems: Window...",Database_45,0.6474999785423279,Java Developer_2,0.6424000263214111,Data Science_49,0.6406000256538391
"TECHNICAL STRENGTHS Computer Language Java/J2EE, Swift, HTML, Shell script, MySQL Databases MySQL To...",Java Developer_0,0.5209000110626221,Java Developer_2,0.5094000101089478,Data Science_49,0.48750001192092896
"Education Details 
January 2013 Master of Engineering Information Technology Pune, Maharashtra M.I....",Data Science_48,0.6018999814987183,Java Developer_2,0.5932999849319458,Data Science_49,0.585099995136261
"Education Details 
 BE IT   pjlce
Java Developer 

Java Developer
Skill Details 
c++- Exprienc...",Java Developer_2,0.6904000043869019,Java Developer_0,0.5705999732017517,Python Developer_8,0.569100022315979
"TECHNICALSKILLS SpringMVC, Hibernate, JDBC, Java, J2EE, AzureWeb SunTechnologies Services, JSP, Stru...",Java Developer_0,0.617900013923645,Java Developer_2,0.5414999723434448,Java Developer_1,0.5389999747276306
"TECHNICALSKILLS SpringMVC, Hibernate, JDBC, Java, J2EE, AzureWeb SunTechnologies Services, JSP, Stru...",Java Developer_0,0.617900013923645,Java Developer_2,0.5414999723434448,Java Developer_1,0.5389999747276306
"Operating Systems Windows XP, 7, 10. Tools/Packages Visual Basic 6.0, UML, Packet Tracer Web technol...",Java Developer_0,0.5989000201225281,Java Developer_2,0.5827999711036682,Data Science_48,0.5365999937057495
"Computer Skills: Languages And Script: JSP, Servlet, HTML, CSS, Java Script, Jquery, Ajax, Spring, H...",Java Developer_0,0.6166999936103821,Java Developer_2,0.6118999719619751,Web Designing_55,0.5275999903678894
"Education Details 
January 2016 B.E Information Technology Pune, Maharashtra Sawitribai Phule Pune ...",Java Developer_0,0.6186000108718872,Java Developer_2,0.6139000058174133,Data Science_48,0.5397999882698059
"TECHNICAL SKILLS Programming Languages: Java (Servlet, JSP, Spring Boot). Web Technology: HTML5, CSS...",Java Developer_2,0.5304999947547913,Java Developer_0,0.5016999840736389,Data Science_48,0.48420000076293945
SKILLS: - 1) Team leading 2) Self-motivated 3) Hard working â Strengths: Ready to learn new Progra...,Java Developer_2,0.720300018787384,HR_66,0.6809999942779541,HR_67,0.6744999885559082
"Skills â¢ Language: Java â¢ Operating System: Windows, Linux (CentOS 6.6) â¢ Databases: Oracle, M...",Java Developer_2,0.6757000088691711,Data Science_48,0.647599995136261,Data Science_49,0.6355000138282776
"Education Details 
August 2010 to May 2017 BE Electronics & Communication Jabalpur, Madhya Pradesh ...",Java Developer_2,0.6198999881744385,Web Designing_55,0.5534999966621399,Web Designing_54,0.5529000163078308
"Technical Skills (Trained / Project Acquired Skills) â¢ Languages Known: C, C++, J2EE, Spring, Hibe...",Java Developer_0,0.555899977684021,Data Science_48,0.5471000075340271,Database_45,0.545799970626831
"TECHNICAL SKILLS Skills: Java, SQL, PL/SQL, C, C++, BootStrap, JSP, Ext JS Operating Systems: Window...",Database_45,0.6474999785423279,Java Developer_2,0.6424000263214111,Data Science_49,0.6406000256538391
"TECHNICAL STRENGTHS Computer Language Java/J2EE, Swift, HTML, Shell script, MySQL Databases MySQL To...",Java Developer_0,0.5209000110626221,Java Developer_2,0.5094000101089478,Data Science_49,0.48750001192092896
"Education Details 
January 2013 Master of Engineering Information Technology Pune, Maharashtra M.I....",Data Science_48,0.6018999814987183,Java Developer_2,0.5932999849319458,Data Science_49,0.585099995136261
"Education Details 
 BE IT   pjlce
Java Developer 

Java Developer
Skill Details 
c++- Exprienc...",Java Developer_2,0.6904000043869019,Java Developer_0,0.5705999732017517,Python Developer_8,0.569100022315979
"TECHNICALSKILLS SpringMVC, Hibernate, JDBC, Java, J2EE, AzureWeb SunTechnologies Services, JSP, Stru...",Java Developer_0,0.617900013923645,Java Developer_2,0.5414999723434448,Java Developer_1,0.5389999747276306
"TECHNICALSKILLS SpringMVC, Hibernate, JDBC, Java, J2EE, AzureWeb SunTechnologies Services, JSP, Stru...",Java Developer_0,0.617900013923645,Java Developer_2,0.5414999723434448,Java Developer_1,0.5389999747276306
"Operating Systems Windows XP, 7, 10. Tools/Packages Visual Basic 6.0, UML, Packet Tracer Web technol...",Java Developer_0,0.5989000201225281,Java Developer_2,0.5827999711036682,Data Science_48,0.5365999937057495
"Computer Skills: Languages And Script: JSP, Servlet, HTML, CSS, Java Script, Jquery, Ajax, Spring, H...",Java Developer_0,0.6166999936103821,Java Developer_2,0.6118999719619751,Web Designing_55,0.5275999903678894
"Education Details 
January 2016 B.E Information Technology Pune, Maharashtra Sawitribai Phule Pune ...",Java Developer_0,0.6186000108718872,Java Developer_2,0.6139000058174133,Data Science_48,0.5397999882698059
"TECHNICAL SKILLS Programming Languages: Java (Servlet, JSP, Spring Boot). Web Technology: HTML5, CSS...",Java Developer_2,0.5304999947547913,Java Developer_0,0.5016999840736389,Data Science_48,0.48420000076293945
SKILLS: - 1) Team leading 2) Self-motivated 3) Hard working â Strengths: Ready to learn new Progra...,Java Developer_2,0.720300018787384,HR_66,0.6809999942779541,HR_67,0.6744999885559082
"Skills â¢ Language: Java â¢ Operating System: Windows, Linux (CentOS 6.6) â¢ Databases: Oracle, M...",Java Developer_2,0.6757000088691711,Data Science_48,0.647599995136261,Data Science_49,0.6355000138282776
"Education Details 
August 2010 to May 2017 BE Electronics & Communication Jabalpur, Madhya Pradesh ...",Java Developer_2,0.6198999881744385,Web Designing_55,0.5534999966621399,Web Designing_54,0.5529000163078308
"Technical Skills (Trained / Project Acquired Skills) â¢ Languages Known: C, C++, J2EE, Spring, Hibe...",Java Developer_0,0.555899977684021,Data Science_48,0.5471000075340271,Database_45,0.545799970626831
"TECHNICAL SKILLS Skills: Java, SQL, PL/SQL, C, C++, BootStrap, JSP, Ext JS Operating Systems: Window...",Database_45,0.6474999785423279,Java Developer_2,0.6424000263214111,Data Science_49,0.6406000256538391
"TECHNICAL STRENGTHS Computer Language Java/J2EE, Swift, HTML, Shell script, MySQL Databases MySQL To...",Java Developer_0,0.5209000110626221,Java Developer_2,0.5094000101089478,Data Science_49,0.48750001192092896
"Education Details 
January 2013 Master of Engineering Information Technology Pune, Maharashtra M.I....",Data Science_48,0.6018999814987183,Java Developer_2,0.5932999849319458,Data Science_49,0.585099995136261
"Education Details 
 BE IT   pjlce
Java Developer 

Java Developer
Skill Details 
c++- Exprienc...",Java Developer_2,0.6904000043869019,Java Developer_0,0.5705999732017517,Python Developer_8,0.569100022315979
"TECHNICALSKILLS SpringMVC, Hibernate, JDBC, Java, J2EE, AzureWeb SunTechnologies Services, JSP, Stru...",Java Developer_0,0.617900013923645,Java Developer_2,0.5414999723434448,Java Developer_1,0.5389999747276306
"TECHNICALSKILLS SpringMVC, Hibernate, JDBC, Java, J2EE, AzureWeb SunTechnologies Services, JSP, Stru...",Java Developer_0,0.617900013923645,Java Developer_2,0.5414999723434448,Java Developer_1,0.5389999747276306
"Operating Systems Windows XP, 7, 10. Tools/Packages Visual Basic 6.0, UML, Packet Tracer Web technol...",Java Developer_0,0.5989000201225281,Java Developer_2,0.5827999711036682,Data Science_48,0.5365999937057495
"Computer Skills: Languages And Script: JSP, Servlet, HTML, CSS, Java Script, Jquery, Ajax, Spring, H...",Java Developer_0,0.6166999936103821,Java Developer_2,0.6118999719619751,Web Designing_55,0.5275999903678894
"Education Details 
January 2016 B.E Information Technology Pune, Maharashtra Sawitribai Phule Pune ...",Java Developer_0,0.6186000108718872,Java Developer_2,0.6139000058174133,Data Science_48,0.5397999882698059
"TECHNICAL SKILLS Programming Languages: Java (Servlet, JSP, Spring Boot). Web Technology: HTML5, CSS...",Java Developer_2,0.5304999947547913,Java Developer_0,0.5016999840736389,Data Science_48,0.48420000076293945
SKILLS: - 1) Team leading 2) Self-motivated 3) Hard working â Strengths: Ready to learn new Progra...,Java Developer_2,0.720300018787384,HR_66,0.6809999942779541,HR_67,0.6744999885559082
"Skills â¢ Language: Java â¢ Operating System: Windows, Linux (CentOS 6.6) â¢ Databases: Oracle, M...",Java Developer_2,0.6757000088691711,Data Science_48,0.647599995136261,Data Science_49,0.6355000138282776
"Education Details 
 BE Computer Science Mumbai, Maharashtra Mumbai University
 HSC  Mumbai, Mahara...",HR_66,0.5947999954223633,Blockchain_32,0.5781999826431274,HR_67,0.5752999782562256
"Technical Skills Application Servers: IIS 6.0, Jboss 7.1. Database: SQL, Oracle and DB2. Report Tool...",Database_45,0.6159999966621399,Database_46,0.6046000123023987,Database_47,0.597000002861023
Key Skills - Requirement Gathering - Requirement Analysis -Design Specifications - Client Communicat...,HR_66,0.6449000239372253,Database_45,0.632099986076355,HR_67,0.6269999742507935
"IT Skills: Area Exposure Modeling Tool: Bizagi, MS Visio Prototyping Tool: Indigo Studio. Documentat...",Automation Testing_22,0.5702999830245972,Automation Testing_23,0.5697000026702881,Automation Testing_21,0.5622000098228455
TECHNOLOGICAL SKILLS â¦ Knowledge of Computers on the Windows platform. â¦ Fluency in MS-Office Ap...,Data Science_48,0.6664999723434448,Data Science_49,0.6567999720573425,HR_66,0.6535000205039978
"Education Details 
February 2006 to February 2006 TYBCOM Commerce  mumbai
Business Analyst 

Bus...",Blockchain_32,0.5936999917030334,Data Science_50,0.5910000205039978,Business Analyst_25,0.590399980545044
Key Skills - Requirement Gathering - Requirement Analysis -Design Specifications - Client Communicat...,HR_66,0.6449000239372253,Database_45,0.632099986076355,HR_67,0.6269999742507935
"IT Skills: Area Exposure Modeling Tool: Bizagi, MS Visio Prototyping Tool: Indigo Studio. Documentat...",Automation Testing_22,0.5702999830245972,Automation Testing_23,0.5697000026702881,Automation Testing_21,0.5622000098228455
TECHNOLOGICAL SKILLS â¦ Knowledge of Computers on the Windows platform. â¦ Fluency in MS-Office Ap...,Data Science_48,0.6664999723434448,Data Science_49,0.6567999720573425,HR_66,0.6535000205039978
"Education Details 
February 2006 to February 2006 TYBCOM Commerce  mumbai
Business Analyst 

Bus...",Blockchain_32,0.5936999917030334,Data Science_50,0.5910000205039978,Business Analyst_25,0.590399980545044
Key Skills - Requirement Gathering - Requirement Analysis -Design Specifications - Client Communicat...,HR_66,0.6449000239372253,Database_45,0.632099986076355,HR_67,0.6269999742507935
"IT Skills: Area Exposure Modeling Tool: Bizagi, MS Visio Prototyping Tool: Indigo Studio. Documentat...",Automation Testing_22,0.5702999830245972,Automation Testing_23,0.5697000026702881,Automation Testing_21,0.5622000098228455
TECHNOLOGICAL SKILLS â¦ Knowledge of Computers on the Windows platform. â¦ Fluency in MS-Office Ap...,Data Science_48,0.6664999723434448,Data Science_49,0.6567999720573425,HR_66,0.6535000205039978
"Education Details 
February 2006 to February 2006 TYBCOM Commerce  mumbai
Business Analyst 

Bus...",Blockchain_32,0.5936999917030334,Data Science_50,0.5910000205039978,Business Analyst_25,0.590399980545044
"Education Details 
 BE Computer Science Mumbai, Maharashtra Mumbai University
 HSC  Mumbai, Mahara...",HR_66,0.5947999954223633,Blockchain_32,0.5781999826431274,HR_67,0.5752999782562256
"Technical Skills Application Servers: IIS 6.0, Jboss 7.1. Database: SQL, Oracle and DB2. Report Tool...",Database_45,0.6159999966621399,Database_46,0.6046000123023987,Database_47,0.597000002861023
Key Skills - Requirement Gathering - Requirement Analysis -Design Specifications - Client Communicat...,HR_66,0.6449000239372253,Database_45,0.632099986076355,HR_67,0.6269999742507935
"IT Skills: Area Exposure Modeling Tool: Bizagi, MS Visio Prototyping Tool: Indigo Studio. Documentat...",Automation Testing_22,0.5702999830245972,Automation Testing_23,0.5697000026702881,Automation Testing_21,0.5622000098228455
TECHNOLOGICAL SKILLS â¦ Knowledge of Computers on the Windows platform. â¦ Fluency in MS-Office Ap...,Data Science_48,0.6664999723434448,Data Science_49,0.6567999720573425,HR_66,0.6535000205039978
"Education Details 
February 2006 to February 2006 TYBCOM Commerce  mumbai
Business Analyst 

Bus...",Blockchain_32,0.5936999917030334,Data Science_50,0.5910000205039978,Business Analyst_25,0.590399980545044
Key Skills - Requirement Gathering - Requirement Analysis -Design Specifications - Client Communicat...,HR_66,0.6449000239372253,Database_45,0.632099986076355,HR_67,0.6269999742507935
"IT Skills: Area Exposure Modeling Tool: Bizagi, MS Visio Prototyping Tool: Indigo Studio. Documentat...",Automation Testing_22,0.5702999830245972,Automation Testing_23,0.5697000026702881,Automation Testing_21,0.5622000098228455
TECHNOLOGICAL SKILLS â¦ Knowledge of Computers on the Windows platform. â¦ Fluency in MS-Office Ap...,Data Science_48,0.6664999723434448,Data Science_49,0.6567999720573425,HR_66,0.6535000205039978
"Education Details 
February 2006 to February 2006 TYBCOM Commerce  mumbai
Business Analyst 

Bus...",Blockchain_32,0.5936999917030334,Data Science_50,0.5910000205039978,Business Analyst_25,0.590399980545044
Key Skills - Requirement Gathering - Requirement Analysis -Design Specifications - Client Communicat...,HR_66,0.6449000239372253,Database_45,0.632099986076355,HR_67,0.6269999742507935
"IT Skills: Area Exposure Modeling Tool: Bizagi, MS Visio Prototyping Tool: Indigo Studio. Documentat...",Automation Testing_22,0.5702999830245972,Automation Testing_23,0.5697000026702881,Automation Testing_21,0.5622000098228455
TECHNOLOGICAL SKILLS â¦ Knowledge of Computers on the Windows platform. â¦ Fluency in MS-Office Ap...,Data Science_48,0.6664999723434448,Data Science_49,0.6567999720573425,HR_66,0.6535000205039978
"Education Details 
February 2006 to February 2006 TYBCOM Commerce  mumbai
Business Analyst 

Bus...",Blockchain_32,0.5936999917030334,Data Science_50,0.5910000205039978,Business Analyst_25,0.590399980545044
Skills: â¢ ETL â¢ Data Warehousing â¢ SQL/PL SQL â¢ Basic Core Java â¢ Basic Python Tools: â¢ ...,SAP Developer_38,0.6295999884605408,SAP Developer_37,0.6283000111579895,SAP Developer_36,0.6262000203132629
"Competencies: SAP Business Intelligence Version SAP BO 4.2 BO Tools Design Studio, IDT, Webi, UDT, C...",SAP Developer_36,0.5892999768257141,SAP Developer_38,0.5860999822616577,SAP Developer_37,0.5740000009536743
"Education Details 
July 2008 to February 2012 BE COMPUTER SCIENCE Nagpur, Maharashtra NAGPUR UNIVER...",Data Science_49,0.536899983882904,Data Science_48,0.5241000056266785,Database_47,0.512499988079071
"Education Details 
May 2013 Master Computer Application Mumbai, Maharashtra IMCOST College
April 2...",Data Science_48,0.6988000273704529,Data Science_49,0.698199987411499,Database_45,0.6837000250816345
"Education Details 
January 2016 Bachelor Of Engineering LEAN PROJECTS Mumbai, Maharashtra Mumbai Un...",SAP Developer_37,0.7955999970436096,SAP Developer_38,0.7915999889373779,SAP Developer_36,0.7865999937057495
"Education Details 

SAP Technical Architect 

SAP Technical Consultant -  (ALE/IDOC/oDATA/Fiori/...",SAP Developer_36,0.6148999929428101,SAP Developer_38,0.6141999959945679,SAP Developer_37,0.6136999726295471
Skills: â¢ ETL â¢ Data Warehousing â¢ SQL/PL SQL â¢ Basic Core Java â¢ Basic Python Tools: â¢ ...,SAP Developer_38,0.6295999884605408,SAP Developer_37,0.6283000111579895,SAP Developer_36,0.6262000203132629
